file	struct	field	zig_type	class	rust_type	evidence
src/js_parser/ast/Parser.zig	Parser	source	*const logger.Source	BORROW_PARAM	&'a logger::Source	Parser.zig:1495-1503 — init() assigns from `source` param; no deinit
src/js_parser/ast/Parser.zig	Parser	define	*Define	BORROW_PARAM	&'a Define	Parser.zig:1495-1503 — init() assigns from `define` param; no deinit
src/js_parser/ast/Parser.zig	Parser.Options	macro_context	*MacroContextType()	BORROW_PARAM	&'a mut MacroContext	Parser.zig:25 — default undefined; set by caller, only read in js_parser
src/js_parser/ast/Parser.zig	Parser.Options	allow_unresolved	*const options.AllowUnresolved	BORROW_PARAM	&'a options::AllowUnresolved	Parser.zig:29 — default &AllowUnresolved.default (static); caller may override
src/js_parser/ast/Parser.zig	Parser.Options	framework	?*bun.bake.Framework	BORROW_PARAM	Option<&'a bake::Framework>	Parser.zig:42 — default null; only read (1415,1433); set by caller
src/js_parser/ast/Scope.zig	Scope	parent	?*Scope	BACKREF	Option<NonNull<Scope>>	src/js_parser/ast/P.zig:2459 — .parent = parent; then parent.children.append(scope)
src/js_parser/ast/Scope.zig	Scope	ts_namespace	?*TSNamespaceScope	ARENA	Option<NonNull<TSNamespaceScope>>	src/js_parser/ast/P.zig:3178 — bun.create(p.allocator, ...); never freed per-field
src/js_parser/ast/SideEffects.zig	BinaryExpressionSimplifyVisitor	bin	*E.Binary	ARENA	*const E::Binary	SideEffects.zig:378,388 — .bin = expr.data.e_binary (AST store/arena node)
src/js_parser/ast/Stmt.zig	Stmt.Data	s_block	*S.Block	ARENA	StoreRef<S::Block>	Stmt.zig:100 — Data.Store.append(typename, origData); freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_break	*S.Break	ARENA	StoreRef<S::Break>	Stmt.zig:100 — Data.Store.append; freed by Store.reset() not per-field
src/js_parser/ast/Stmt.zig	Stmt.Data	s_class	*S.Class	ARENA	StoreRef<S::Class>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_comment	*S.Comment	ARENA	StoreRef<S::Comment>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_continue	*S.Continue	ARENA	StoreRef<S::Continue>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_directive	*S.Directive	ARENA	StoreRef<S::Directive>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_do_while	*S.DoWhile	ARENA	StoreRef<S::DoWhile>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_enum	*S.Enum	ARENA	StoreRef<S::Enum>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_export_clause	*S.ExportClause	ARENA	StoreRef<S::ExportClause>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_export_default	*S.ExportDefault	ARENA	StoreRef<S::ExportDefault>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_export_equals	*S.ExportEquals	ARENA	StoreRef<S::ExportEquals>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_export_from	*S.ExportFrom	ARENA	StoreRef<S::ExportFrom>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_export_star	*S.ExportStar	ARENA	StoreRef<S::ExportStar>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_expr	*S.SExpr	ARENA	StoreRef<S::SExpr>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_for_in	*S.ForIn	ARENA	StoreRef<S::ForIn>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_for_of	*S.ForOf	ARENA	StoreRef<S::ForOf>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_for	*S.For	ARENA	StoreRef<S::For>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_function	*S.Function	ARENA	StoreRef<S::Function>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_if	*S.If	ARENA	StoreRef<S::If>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_import	*S.Import	ARENA	StoreRef<S::Import>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_label	*S.Label	ARENA	StoreRef<S::Label>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_local	*S.Local	ARENA	StoreRef<S::Local>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_namespace	*S.Namespace	ARENA	StoreRef<S::Namespace>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_return	*S.Return	ARENA	StoreRef<S::Return>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_switch	*S.Switch	ARENA	StoreRef<S::Switch>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_throw	*S.Throw	ARENA	StoreRef<S::Throw>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_try	*S.Try	ARENA	StoreRef<S::Try>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_while	*S.While	ARENA	StoreRef<S::While>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_with	*S.With	ARENA	StoreRef<S::With>	Stmt.zig:100 — Data.Store.append; freed by Store.reset()
src/js_parser/ast/Stmt.zig	Stmt.Data	s_lazy_export	*Expr.Data	ARENA	StoreRef<Expr::Data>	Parser.zig:222 — p.allocator.create(Expr.Data); parser arena, no per-field free
src/js_parser/ast/Symbol.zig	Symbol.Map.assignChunkIndex.Iterator	map	*Map	BORROW_PARAM	&'a mut Map	Symbol.zig:365 — Iterator{ .map = this } where this: *Map is fn param
src/js_parser/ast/TS.zig	TSNamespaceScope	exported_members	*TSNamespaceMemberMap	ARENA	*mut TSNamespaceMemberMap	P.zig:3192-3195 — p.allocator.create(Pair); &pair.map; shared across sibling scopes
src/js_parser/ast/TS.zig	TSNamespaceMember.Data	namespace	*TSNamespaceMemberMap	ARENA	*mut TSNamespaceMemberMap	parseTypescript.zig:128 — assigned from ts_namespace.exported_members (parser-arena alloc)
src/js_parser/ast/TS.zig	TSNamespaceMember.Data	enum_string	*E.String	ARENA	&'arena EString	visitStmt.zig:1402 — assigned from Expr.Data.e_string payload (AST Expr store)
src/js_parser/ast/lowerDecorators.zig	StdDecMode.expr	class	*G.Class	BORROW_PARAM	&'a mut G::Class	lowerDecorators.zig:528 — assigned from fn param `class`; no deinit
src/js_parser/ast/visitBinaryExpression.zig	BinaryExpressionVisitor	e	*E.Binary	ARENA	&'arena mut EBinary	visitExpr.zig:452 — .e = expr.data.e_binary (AST node from Expr.Data Store)
src/js_parser/js_parser.zig	InlinedEnumValue.Decoded	string	*E.String	ARENA	*const e::String	js_parser.zig:263; P.zig:5791 — encoded from enum_string (AST-arena E.String, no per-field free)
src/js_parser/lexer.zig	LexerType	log	*logger.Log	BORROW_PARAM	&'a mut logger::Log	lexer.zig:2037,2053 — .log = log param; deinit:285-289 doesn't free it
src/js_parser/parser.zig	ExpressionTransposer(ContextType, ...)	context	*Context	BORROW_PARAM	&'a mut Context	parser.zig:174 — init(c: *Context) stores param; no deinit
src/js_parser/parser.zig	ScopeOrder	scope	*js_ast.Scope	ARENA	&'arena Scope	P.zig:2454/2517 — allocator.create(Scope), freed by arena not per-field
src/js_parser/parser.zig	FnOnlyDataVisit	class_name_ref	?*Ref	BORROW_PARAM	Option<&'a mut Ref>	visit.zig:622 — = &shadow_ref (caller stack local), restored on defer
src/js_parser/parser.zig	MacroState	prepend_stmts	*ListManaged(Stmt)	BORROW_PARAM	&'a mut Vec<Stmt>	visit.zig:817 — = &before (caller stack local list); init=undefined
src/js_parser/parser.zig	ReactRefresh	last_hook_seen	?*E.Call	ARENA	Option<*const ECall>	visit.zig:203 — identity-compared to e_call AST node (Store-allocated)
src/js_parser/parser.zig	ReactRefresh	hook_ctx_storage	?*?HookContext	BORROW_PARAM	Option<&'a mut Option<HookContext>>	visitExpr.zig:1599 — = &react_hook_data (stack local), restored on defer
src/js_parser/runtime.zig	Base64FallbackMessage	msg	*const api.FallbackMessageContainer	BORROW_PARAM	&'a api::FallbackMessageContainer	runtime.zig:101 — `.msg = msg` from render() param; no deinit
src/js_parser/runtime.zig	Runtime.Features	runtime_transpiler_cache	?*bun.jsc.RuntimeTranspilerCache	BORROW_PARAM	Option<&'a mut RuntimeTranspilerCache>	ast/Parser.zig:401 — only read in-crate; default null; no deinit frees it
src/js_parser/runtime.zig	Runtime.Features	bundler_feature_flags	*const bun.StringSet	BORROW_PARAM	&'a StringSet	runtime.zig:217 — defaults to &static; alloc'd by caller via :231; never freed
src/js_parser/runtime.zig	Runtime.Imports.Iterator	runtime_imports	*Imports	BORROW_PARAM	&'a Imports	runtime.zig:469 — `.runtime_imports = imports` from iter() self param
src/js_parser_jsc/Macro.zig	MacroContext	resolver	*Resolver	BORROW_PARAM	&'a mut Resolver	Macro.zig:25 — assigned from &transpiler.resolver in init(); no deinit
src/js_parser_jsc/Macro.zig	MacroContext	env	*DotEnv.Loader	BORROW_PARAM	&'a mut DotEnvLoader	Macro.zig:26 — assigned from transpiler.env param; no deinit
src/js_parser_jsc/Macro.zig	Macro	resolver	*Resolver	BORROW_PARAM	&'a mut Resolver	Macro.zig:212 — assigned from resolver param in init(); no deinit
src/js_parser_jsc/Macro.zig	Macro	vm	*JavaScript.VirtualMachine	STATIC	&'static VirtualMachine	Macro.zig:172-194 — from VirtualMachine.get() singleton or init(); never freed
src/js_parser_jsc/Macro.zig	Runner.Run	macro	*const Macro	BORROW_PARAM	&'a Macro	Macro.zig:258 — .macro = &macro (stack param); Run is per-call scope
src/js_parser_jsc/Macro.zig	Runner.Run	global	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	Macro.zig:260 — .global = macro.vm.global; per-call scope struct
src/js_parser_jsc/Macro.zig	Runner.Run	log	*logger.Log	BORROW_PARAM	&'a mut Log	Macro.zig:262 — assigned from log param; no deinit touches it
src/js_parser_jsc/Macro.zig	Runner.Run	source	*const logger.Source	BORROW_PARAM	&'a Source	Macro.zig:263 — assigned from source param; no deinit touches it
src/js_printer/js_printer.zig	SourceMapHandler	ctx	*anyopaque	BORROW_PARAM	&'a mut ()	js_printer.zig:372 — .ctx = self (init param, type-erased borrow)
src/js_printer/js_printer.zig	SourceMapHandler	callback	*const fn (*anyopaque, SourceMap.Chunk, *const logger.Source) anyerror!void	STATIC	fn(*mut (), SourceMapChunk, &Source) -> anyhow::Result<()>	js_printer.zig:372 — .callback = onChunk (static fn pointer)
src/js_printer/js_printer.zig	Options	source_map_builder	?*bun.SourceMap.Chunk.Builder	BORROW_PARAM	Option<&'a mut sourcemap::ChunkBuilder>	js_printer.zig:393 — set by caller, no deinit; Options has no destroy
src/js_printer/js_printer.zig	Options	runtime_transpiler_cache	?*bun.jsc.RuntimeTranspilerCache	BORROW_PARAM	Option<&'a mut RuntimeTranspilerCache>	js_printer.zig:6098 — read via opts, never freed here
src/js_printer/js_printer.zig	Options	module_info	?*analyze_transpiled_module.ModuleInfo	BORROW_PARAM	Option<&'a mut ModuleInfo>	js_printer.zig:6086 — opts.module_info.?.finalize(); not destroyed
src/js_printer/js_printer.zig	Options	mangled_props	?*const bun.bundle_v2.MangledProps	BORROW_PARAM	Option<&'a MangledProps>	js_printer.zig:936 — read-only .get(ref); caller-supplied
src/js_printer/js_printer.zig	RequireOrImportMeta.Callback	ctx	?*anyopaque	BORROW_PARAM	Option<NonNull<()>>	js_printer.zig:479 — .ctx = bun.cast(*anyopaque, ctx) from init param
src/js_printer/js_printer.zig	RequireOrImportMeta.Callback	callback	*const fn (*anyopaque, u32, bool) RequireOrImportMeta	STATIC	fn(*mut (), u32, bool) -> RequireOrImportMeta	js_printer.zig:480 — @ptrCast(&callback) of comptime fn
src/js_printer/js_printer.zig	Printer	module_info	?*analyze_transpiled_module.ModuleInfo	BORROW_PARAM	Option<&'a mut ModuleInfo>	js_printer.zig:6042 — printer.module_info = opts.module_info
src/js_printer/js_printer.zig	Printer.BinaryExpressionVisitor	e	*E.Binary	ARENA	&'ast E::Binary	js_printer.zig:3124 — .e = e from expr.data.e_binary (AST Store arena)
src/js_printer/js_printer.zig	Printer.BinaryExpressionVisitor	entry	*const Op	STATIC	&'static Op	js_printer.zig:699 — Op.Table.getPtrConst(e.op) (static table)
src/js_printer/renamer.zig	NoOpRenamer	source	*const logger.Source	BORROW_PARAM	&'a logger::Source	renamer.zig:5-6 — init() stores param directly; no deinit
src/js_printer/renamer.zig	Renamer	NoOpRenamer	*NoOpRenamer	BORROW_PARAM	&'a mut NoOpRenamer	js_printer.zig:6007-6008 — stack var wrapped via toRenamer(); deinit no-op
src/js_printer/renamer.zig	Renamer	NumberRenamer	*NumberRenamer	BORROW_PARAM	&'a mut NumberRenamer	renamer.zig:468-471 — toRenamer wraps `this`; deinit:462 frees internals not box
src/js_printer/renamer.zig	Renamer	MinifyRenamer	*MinifyRenamer	OWNED	Box<MinifyRenamer>	renamer.zig:136 allocator.create; :162 deinit calls allocator.destroy(this)
src/js_printer/renamer.zig	NumberRenamer.NumberScope	parent	?*NumberScope	BACKREF	Option<*const NumberScope>	renamer.zig:548,604 — child points to enclosing scope; deinit:660 ignores it
src/jsc/AbortSignal.zig	AbortSignal.Timeout	signal	*AbortSignal	SHARED	Arc<AbortSignal>	AbortSignal.zig:158 — 'this does have a ref count increment'; :207 unref()
src/jsc/AnyPromise.zig	AnyPromise	normal	*JSPromise	JSC_BORROW	&'a JSPromise	src/jsc/JSValue.zig:666-668 — from value.asPromise() cast; GC-owned, no deinit
src/jsc/AnyPromise.zig	AnyPromise	internal	*JSInternalPromise	JSC_BORROW	&'a JSInternalPromise	src/jsc/JSValue.zig:661-663 — from value.asInternalPromise(); GC-owned, no deinit
src/jsc/AsyncModule.zig	AsyncModule	package_json	?*PackageJSON	BORROW_PARAM	Option<&'a PackageJSON>	AsyncModule.zig:344 — .package_json = opts.package_json; deinit() never frees it
src/jsc/AsyncModule.zig	AsyncModule	globalThis	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	AsyncModule.zig:349 — .globalThis = globalObject (init param); JSC global, never freed
src/jsc/AsyncModule.zig	AsyncModule	arena	*bun.ArenaAllocator	OWNED	Box<ArenaAllocator>	AsyncModule.zig:739-740 — deinit() calls arena.deinit() + allocator.destroy(this.arena)
src/jsc/CallFrame.zig	ArgumentsSlice	vm	*jsc.VirtualMachine	JSC_BORROW	&'a VirtualMachine	CallFrame.zig:249-252 init() takes vm param; deinit():228 never touches it
src/jsc/CallFrame.zig	Register	call_frame	*CallFrame	FFI	*mut CallFrame	CallFrame.zig:92,105 — extern union reinterpret-cast of JSC C++ Register memory
src/jsc/CallFrame.zig	Register	code_block	*anyopaque	FFI	*mut c_void	CallFrame.zig:93,105 — JSC C++ CodeBlock* in extern Register union via @ptrCast
src/jsc/CommonStrings.zig	CommonStrings	globalObject	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	src/jsc/JSGlobalObject.zig:841 — return .{ .globalObject = this }; per-call wrapper
src/jsc/ConcurrentPromiseTask.zig	ConcurrentPromiseTask(Context)	ctx	*Context	BORROW_PARAM	&'a mut Context	ConcurrentPromiseTask.zig:27 — .ctx = value (param); deinit:60-63 does not destroy it
src/jsc/ConcurrentPromiseTask.zig	ConcurrentPromiseTask(Context)	event_loop	*jsc.EventLoop	STATIC	&'static EventLoop	ConcurrentPromiseTask.zig:26 — .event_loop = VirtualMachine.get().event_loop (global singleton)
src/jsc/ConcurrentPromiseTask.zig	ConcurrentPromiseTask(Context)	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	ConcurrentPromiseTask.zig:29 — .globalThis = globalThis (param); deinit does nothing with it
src/jsc/ConsoleObject.zig	ConsoleObject	error_writer	*std.Io.Writer	BORROW_FIELD	&'self mut dyn std::io::Write (self-ref; restructure as getter)	ConsoleObject.zig:40 — out.error_writer = &out.error_writer_backing.new_interface
src/jsc/ConsoleObject.zig	ConsoleObject	writer	*std.Io.Writer	BORROW_FIELD	&'self mut dyn std::io::Write (self-ref; restructure as getter)	ConsoleObject.zig:41 — out.writer = &out.writer_backing.new_interface
src/jsc/ConsoleObject.zig	TablePrinter	globalObject	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	ConsoleObject.zig:290 — .globalObject = globalObject (init param)
src/jsc/ConsoleObject.zig	TablePrinter.VisibleCharacterCounter	width	*usize	BORROW_PARAM	&'a mut usize	ConsoleObject.zig:334 — .width = &width (caller stack local)
src/jsc/ConsoleObject.zig	Formatter	globalThis	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	ConsoleObject.zig:297 — .globalThis = globalObject (per-call scope)
src/jsc/ConsoleObject.zig	Formatter	map_node	?*Visited.Pool.Node	OWNED	Option<Box<visited::PoolNode>>	ConsoleObject.zig:2102 get(); :1024 node.release() in deinit (pool-owned)
src/jsc/ConsoleObject.zig	Formatter.ZigFormatter	formatter	*ConsoleObject.Formatter	BORROW_PARAM	&'a mut Formatter	JSValue.zig:2048 — .formatter = formatter (fn param)
src/jsc/ConsoleObject.zig	Formatter.WrappedWriter	estimated_line_length	*usize	BORROW_PARAM	&'a mut usize	ConsoleObject.zig:2086 — = &this.estimated_line_length (caller field)
src/jsc/ConsoleObject.zig	Formatter.MapIterator	formatter	*ConsoleObject.Formatter	BORROW_PARAM	&'a mut Formatter	ConsoleObject.zig:1774 — iterator ctx, no deinit, caller-scoped
src/jsc/ConsoleObject.zig	Formatter.SetIterator	formatter	*ConsoleObject.Formatter	BORROW_PARAM	&'a mut Formatter	ConsoleObject.zig:1848 — iterator ctx, no deinit, caller-scoped
src/jsc/ConsoleObject.zig	Formatter.PropertyIterator	formatter	*ConsoleObject.Formatter	BORROW_PARAM	&'a mut Formatter	ConsoleObject.zig:1886 — iterator ctx, no deinit, caller-scoped
src/jsc/CppTask.zig	ConcurrentCppTask	cpp_task	*EventLoopTaskNoContext	FFI	*mut EventLoopTaskNoContext	CppTask.zig:49 — from export fn param; opaque C++ type; freed via extern performTask (line 22)
src/jsc/DOMFormData.zig	FormDataEntry.file	blob	*jsc.WebCore.Blob	BORROW_PARAM	&'a Blob	DOMFormData.zig:111 — cast from C callback value_ptr; lives only for callback scope
src/jsc/Debugger.zig	TestReporterAgent	handle	?*Handle	FFI	*mut Handle	Debugger.zig:339-342 — export fn Enable(agent: *Handle) sets it; Handle is opaque C++ type
